u,x,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,Mcal1,Mcal2,cond55,cond56,disc,cV,cminus,cplus
0.6110502625656414,1.636526585883884,1369.4492201132834,-21385.642751621246,245801.44342756682,-1009.8206487994128,2496.7926997956984,-47.42434075137121,6601.249772805543,-36.627074839197114,-6558.911227227394,-35957.10042316055,43163144.88834221,1.0000000000000002,-6564.388827864111,5.477600636716488
0.6110765191297824,1.6364562680694603,1376.5922710817779,-18985.646779787756,207369.31423932957,-866.201156951202,1348.7692271289243,-48.07479086461884,5839.336156758777,-28.63134798979544,-5804.925846229353,-32549.40315292977,33827361.69283329,1.0000000000000002,-5810.527644404132,5.60179817477956
0.6111027756939235,1.636385956297569,1383.427134834525,-16974.489013366067,175137.63360447853,-757.6593140779402,483.03234178254843,-48.54207089325819,5202.427250860002,-22.618714787657595,-5173.984316101919,-29452.299707499955,26887922.902098645,0.9999999999999999,-5179.670449996311,5.686133894391332
0.6111290322580645,1.636315650567432,1390.052410762399,-15337.566289668202,148862.5669141186,-661.0313177659667,-286.42438681193744,-48.87751079343415,4684.862604027481,-17.305485438241362,-4661.703601792245,-26836.2978491923,21838825.662359554,0.9999999999999996,-4667.453267896836,5.749666104591597
0.6111552888222055,1.63624535087827,1396.4039131242334,-13294.1023954114,116054.1417879557,-546.0687938635383,-1201.3275794583215,-49.057964989398464,4044.2489161200683,-11.049519843069644,-4027.3352186575144,-23381.101396498638,16312953.369025163,1.0000000000000004,-4033.132474647362,5.797255989847599
0.6111815453863466,1.6361750572293037,1402.501375628029,-11544.171572648309,87934.8047697448,-445.0210818454492,-2003.1815910536634,-49.084813035729724,3497.6495943464492,-5.599634960101877,-3486.193486101698,-20317.55170195099,12234815.229345713,1.0000000000000004,-3492.0117802486047,5.818294146906965
0.6112078019504876,1.636104769619756,1408.3561342825847,-9505.536670015857,55143.228937737375,-333.3410752361992,-2889.4474730038964,-48.9701241454401,2864.91169846911,0.37272744967349636,-2859.4524803604604,-16671.871338086694,8243155.972791936,1.0000000000000002,-2865.271082112374,5.818601751913775
0.6112340585146286,1.636034488048848,1413.8837751287435,-7134.219365045879,16976.226350280398,-199.86861224646623,-3949.4266133676124,-48.681166997837295,2133.284580284159,7.456409303680136,-2134.954190405695,-12388.00248435895,4607581.405068272,1.0,-2140.7409729454407,5.786782539745673
0.6112603150787697,1.6359642125158014,1419.1924623718767,-6640.527494417014,9037.762847086127,-167.21270755510062,-4196.049385703538,-48.25319009362718,1981.1397164342015,9.103408383035708,-1984.5177916042803,-11391.832964015552,3983878.197049992,1.0,-1990.2416357643592,5.723844160078897
0.6112865716429107,1.6358939430198385,1424.6477455814866,-8759.956704205151,43237.78253748856,-298.3751727472716,-3122.613322390463,-47.90596496117902,2628.9445973361367,2.03913833495244,-2625.3100694206632,-14906.78090771888,6951880.084232403,1.0,-2630.9759444504834,5.665875029819972
0.6113128282070518,1.6358236795601806,1430.4270390763652,-10464.915051446866,70751.4796938824,-393.3350446810603,-2343.573960606649,-47.75797444467068,3146.7732349231906,-3.044534836572073,-3138.0829513938766,-17666.937914779504,9918232.36148802,1.0000000000000004,-3143.7027378012694,5.619786407392894
