u,x,f2FF,f2XF,f2XX,v1_target,v4_target,c2_target
0.7144142857142857,1.3997480453518367,-312490.44627101044,0.0,0.1305343591394107,1.6491742905480142,0.0,-0.3270224862068954
0.7144178571428571,1.3997410479061374,-330170.28528839286,0.0,0.12397923418591084,1.6239820359069954,0.0,-0.3252645823095194
0.7144214285714285,1.3997340505303992,-349075.6144191394,0.0,0.11767703756934511,1.5998184688037442,0.0,-0.3235793142581157
0.714425,1.399727053224621,-369306.1418169289,0.0,0.11162150656989688,1.576654978038445,0.0,-0.32196464285979287
0.7144285714285714,1.3997200559888023,-390970.79070920945,0.0,0.10580641696333702,1.5544632556490003,0.0,-0.32041855139909775
0.7144321428571428,1.3997130588229414,-414188.8196186668,0.0,0.10022560711060267,1.5332153068670977,0.0,-0.3189390463235049
0.7144357142857143,1.3997060617270374,-439090.8282284261,0.0,0.09487293347551679,1.5128834599153513,0.0,-0.31752415791693306
0.7144392857142857,1.3996990647010892,-465819.96291594114,0.0,0.0897422935744787,1.4934403756327945,0.0,-0.3161719409604086
0.7144428571428572,1.399692067745096,-494533.2698760101,0.0,0.08482762409216792,1.4748590569176492,0.0,-0.31488047537911135
0.7144464285714286,1.3996850708590567,-525403.2099483465,0.0,0.08012290828302694,1.4571128579698365,0.0,-0.31364786687458346
0.7144499999999999,1.3996780740429702,-558619.3406363718,0.0,0.0756221624698181,1.4401754933258415,0.0,-0.31247224754160147
0.7144535714285714,1.3996710772968357,-594390.0866881626,0.0,0.07131945022958702,1.4240210466643015,0.0,-0.31135177646820567
0.7144571428571428,1.399664080620651,-632945.1178590793,0.0,0.06720891541108504,1.4086239793791586,0.0,-0.31028464031868913
0.7144607142857142,1.399657084014417,-674537.6973849485,0.0,0.06328475154651116,1.3939591388952333,0.0,-0.30926905389779064
0.7144642857142857,1.3996500874781306,-719447.3536320734,0.0,0.05954121221887805,1.3800017667209932,0.0,-0.30830326069576736
0.7144678571428571,1.399643091011792,-767982.9330680383,0.0,0.05597261339190708,1.3667275062206723,0.0,-0.30738553341308716
0.7144714285714285,1.3996360946154,-820486.0459862192,0.0,0.0525733385417215,1.3541124100925173,0.0,-0.3065141744638684
0.714475,1.3996290982889534,-877334.9602337346,0.0,0.049337834586195735,1.3421329475413744,0.0,-0.30568751645724285
0.7144785714285714,1.3996221020324513,-938948.8799439002,0.0,0.04626061561771627,1.3307660111281654,0.0,-0.30490392265545646
