x,u,a1_archive,a1_selected,a2_archive,a2_selected,a5_archive,a5_selected,P,R
1.095027153332668,0.9132193635167338,2.530074592500839,2.530088130894585,-45.21147816607875,-45.21147816607877,-406.070861507825,-393.84051076586104,9.340251422538012,-2.1360164960887924
1.095580905189369,0.9127577847180094,2.519386633691594,2.5193916017286937,-44.36961282596105,-44.36961282596107,1243.385821879826,1231.126610734434,9.230991946061142,-2.136910028462631
1.0961346570460695,0.9122966722855574,2.5090354557635184,2.5090395236019063,-43.54516041351549,-43.545160413515504,19.242298572282948,52.39395400756149,9.080619248889507,-2.13781576560477
1.0966884089027706,0.9118360255129287,2.498633476238977,2.4986230584123716,-44.17426061297716,-44.17426061297717,-361.85381446242457,-387.09901786563665,9.232429069058508,-2.138712848426468
1.0972421607594716,0.9113758436951018,2.4881232320354187,2.48814816272924,-43.98006577394085,-43.98006577394085,187.16053584376263,163.17466954467056,9.251814255712903,-2.139608624276976
1.0977959126161725,0.910916126128477,2.477744567783842,2.4777165425547887,-43.97952711089855,-43.979527110898566,291.8589168255913,344.05670449651177,9.261509177015173,-2.1405079633815114
1.0983496644728732,0.910456872110874,2.467272268403454,2.467311967656925,-43.35648183188187,-43.35648183188188,615.9541820451675,590.0220554901601,9.175929909990517,-2.1413983423636336
1.098903416329574,0.9099980809415268,2.4571319451363096,2.4571027549742004,-43.20058657157854,-43.20058657157856,-637.3358155329763,-644.093290622446,9.181606580565827,-2.142297309324474
1.099457168186275,0.909539751921082,2.44666515583796,2.4466809224169297,-44.22589529214206,-44.22589529214208,-119.499893992817,-112.60547388655525,9.408868499932705,-2.1431889154408332
1.1000109200429755,0.9090818843515952,2.4362247628766034,2.436230425183311,-43.230530824221134,-43.23053082422114,1071.2106512041762,1063.6043092977468,9.26273227493692,-2.1440735458039644
1.1005646718996769,0.908624477536524,2.426089250818166,2.426088706739147,-42.73093729295178,-42.730937292951786,-111.86407769455298,-77.56662283266652,9.179123887989975,-2.1449716286303744
1.1011184237563776,0.908167530780731,2.4158499812538725,2.4158462783203616,-43.24038616300975,-43.24038616300977,-238.9926525067557,-285.49599447096125,9.307376737151793,-2.145855368223669
1.1016721756130785,0.9077110433904731,2.4055627860735536,2.405581530294834,-43.05812103728639,-43.05812103728642,137.1761414524684,149.5325691319348,9.33361130096552,-2.146746297975064
1.1022259274697792,0.9072550146734032,2.395369588701876,2.39534701239776,-42.93994935825074,-42.93994935825076,611.9326773670016,643.1373098451534,9.313789262602322,-2.1476312359392398
1.10277967932648,0.906799443938564,2.385167800890709,2.385206215638568,-42.21628897774817,-42.21628897774819,98.93820311936436,63.82162780739745,9.2011520870058,-2.148515272583744
1.1033334311831808,0.9063443304963856,2.3751905257651647,2.375154018611354,-42.77400713815071,-42.774007138150715,-739.3657063088509,-726.2738970042047,9.374950350183969,-2.1494051601905193
1.1038871830398818,0.9058896736586818,2.3648363264226813,2.36486637447539,-43.07815833833585,-43.078158338335854,724.8168901840113,714.352244281847,9.445722225720175,-2.150279800468144
1.104440934896583,0.9054354727386464,2.3547614671252908,2.3547583136004118,-41.86861828040604,-41.868618280406054,571.066432135015,592.255462608352,9.242000173071546,-2.151163609720585
1.1049946867532836,0.9049817270508504,2.344794051723488,2.3447859654505914,-42.16870861761788,-42.16870861761788,-409.46976520233153,-414.57149681045564,9.318142690254751,-2.152046335332387
1.1055484386099843,0.9045284359112375,2.334686438487397,2.334709815510967,-42.26200544568855,-42.262005445688565,28.43054679236089,-3.5515198633594665,9.404074206224577,-2.1529215643411668
1.1061021904666852,0.9040755986371216,2.3246772488092464,2.324651179268128,-42.17122306231325,-42.17122306231326,425.648994975076,470.29334860155063,9.391266994463425,-2.1538029643024252
1.1066559423233862,0.9036232145471828,2.3146086523133267,2.314647253082286,-41.57497106716438,-41.57497106716439,405.0553391035962,385.70461995445316,9.309442835198016,-2.154674760884872
1.1072096941800869,0.9031712829614646,2.304827988265815,2.3047984965039374,-41.58990123717884,-41.58990123717885,-548.5201152233071,-555.5974638686064,9.35312646033799,-2.155555051652356
1.1077634460367878,0.9027198032013696,2.294730791655984,2.294748718720175,-42.3065508364693,-42.30655083646931,151.79658989781905,157.6502507344017,9.522510119346126,-2.1564260453183888
1.1083171978934887,0.9022687745896566,2.284744227771475,2.2847523063652457,-41.28597864990911,-41.28597864990913,817.8310323873205,819.3779132281537,9.363273910878345,-2.1572939548707257
1.1088709497501894,0.901818196450438,2.274980823027621,2.274967091631271,-41.16567740613712,-41.16567740613713,-242.05143695596428,-229.2765094563923,9.3452349695116,-2.1581719492377043
1.1094247016068903,0.9013680681091744,2.265075723563257,2.2650999659916984,-41.446789060265495,-41.44678906026551,-139.8276921746495,-173.9463606740814,9.466598544027224,-2.159035737738627
1.1099784534635913,0.9009183888926736,2.2552319996967585,2.2552083736643924,-41.35279988761982,-41.35279988761982,429.6995877289463,461.5314722054556,9.460603221843964,-2.159908565552797
1.110532205320292,0.9004691581290855,2.2453543229625623,2.245388944159082,-40.7866925637176,-40.78669256371761,400.3216901186951,394.7300187539015,9.382609698278227,-2.160770853550032
1.1110859571769929,0.9000203751478993,2.2357343461257817,2.2357092815381225,-40.761639665279326,-40.76163966527934,-454.9570240756551,-469.65021689558694,9.412483905179913,-2.1616413259307214
1.1116397090336938,0.8995720392799408,2.2258388456794918,2.2258539690199544,-41.41093742154355,-41.410937421543565,97.07359581178744,107.63495230499554,9.575836626655327,-2.162503223056931
1.1121934608903947,0.899124149857368,2.216036397574707,2.2160459751257777,-40.49351406865646,-40.49351406865647,786.7255499292867,786.847068736718,9.434433573865652,-2.1633616597419025
1.1127472127470954,0.8986767062136686,2.206446403884581,2.2064314121348265,-40.35207139260295,-40.352071392602966,-247.94347153796696,-243.6914476494669,9.40788629415842,-2.164229089652115
1.1133009646037964,0.8982297076836557,2.196718813785501,2.1967457424863497,-40.653210957939166,-40.65321095793916,-129.52655734314126,-146.40542352566547,9.54460904527322,-2.1650848042163826
1.1138547164604973,0.8977831536034663,2.1870582779154177,2.187030515326073,-40.47383822650728,-40.47383822650729,597.7761604884518,616.4492638057428,9.506703292205286,-2.165945535354405
1.114408468317198,0.8973370433105561,2.177377545336342,2.1774195723653578,-39.88493214563147,-39.884932145631474,99.55826289982492,95.61794905092195,9.42615414339655,-2.16680015011547
1.114962220173899,0.8968913761436971,2.167932458294195,2.1678948702277716,-40.18482701847407,-40.18482701847408,-416.1066717894962,-427.5479923170741,9.540711191374013,-2.1676605796523596
1.1155159720305998,0.8964461514429745,2.158168384496192,2.1582014530520843,-40.44026327640479,-40.44026327640481,423.3666257727811,431.2898541468545,9.608656448692727,-2.168508703375164
1.1160697238873003,0.8960013685497834,2.148641796007342,2.1486324659358114,-39.548509541512,-39.54850954151201,525.7488928239002,533.7450388765337,9.469595043990337,-2.1693628733235792
1.1166234757440014,0.8955570268068243,2.1391841181969014,2.139186135929042,-39.68571589521032,-39.68571589521034,-329.5128798554091,-343.58358774421924,9.502351556155055,-2.1702149737835326
1.1171772276007024,0.8951131255581022,2.129629621431506,2.129640193684973,-39.87594481405628,-39.87594481405629,52.81418413350241,57.84409589210589,9.619284021307648,-2.17106492253385
1.117730979457403,0.8946696641489216,2.120146310942459,2.120138503850658,-39.46151485058276,-39.46151485058279,657.6199134889416,664.7770463611226,9.539418026890788,-2.1719107146422987
1.118284731314104,0.8942266419258834,2.1107304487654277,2.110750694095077,-39.12270173449364,-39.12270173449364,-252.52895289239277,-263.1300872775955,9.491047638320577,-2.1727597886745964
1.118838483170805,0.8937840582368826,2.101336670204671,2.101314441741,-39.6708577493308,-39.67085774933081,-203.1353636235331,-197.70757108934944,9.673980849840884,-2.173606349938716
1.1193922350275058,0.8933419124311041,2.091797684204544,2.0918311774323657,-39.23774177199167,-39.23774177199168,763.7484186476994,761.6440169939461,9.602466750579216,-2.1744431919478244
1.1199459868842063,0.8929002038590207,2.082538089126339,2.082511816819399,-38.75156920409369,-38.751569204093705,-62.30792577657179,-58.8301264806569,9.513248414158474,-2.175290881157551
1.1204997387409077,0.8924589318723878,2.073164927834862,2.073196594089639,-39.11238806911855,-39.11238806911857,-199.53258579020496,-203.4271324124971,9.659407070401407,-2.176129577431289
1.1210534905976084,0.8920180958242434,2.06384006581608,2.063811391544545,-38.92628237312657,-38.9262823731266,609.816407413206,612.6099378789659,9.62158420097322,-2.1769676863202077
1.121607242454309,0.8915776950689019,2.0545075105049926,2.0545497573882017,-38.391868427836,-38.39186842783601,-31.92629506603629,-32.348189406122344,9.547655153101907,-2.1778057855694013
1.12216099431101,0.8911377289619525,2.0453710791217468,2.0453313657279732,-38.77525466966099,-38.775254669660995,-299.40397319662054,-302.28080443530274,9.69112216344094,-2.178644182791329
1.122714746167711,0.8906981968602559,2.0359527707280027,2.0359946811010663,-38.73803446588762,-38.73803446588763,578.2105193381706,580.4746350837581,9.693408876384433,-2.1794725400060435
1.1232684980244116,0.890259098121941,2.026817406492506,2.02679189781642,-38.04087142715463,-38.04087142715464,189.98776536710784,190.46610895108702,9.57810845453326,-2.1803075243019725
1.1238222498811126,0.8898204321064016,2.017638556159368,2.0176645037200824,-38.318627323762186,-38.31862732376219,-248.87680608954804,-248.98854284222332,9.680601830913618,-2.181139714697633
1.1243760017378135,0.8893821981742936,2.0084520134847352,2.008431112911591,-38.28805273671084,-38.28805273671087,447.0585758315619,447.1394932543528,9.697866411164853,-2.1819667144127273
1.1249297535945142,0.8889443956875323,1.9992840377225845,1.999318518497573,-37.722773279109184,-37.72277327910919,131.89158607208907,129.89422948768842,9.614486576740987,-2.1827952639099086
1.1254835054512151,0.8885070240092876,1.9902928980798351,1.9902605671900386,-38.01311486136088,-38.01311486136089,-292.7208799765319,-290.4297924443788,9.722429449642483,-2.1836236317449425
1.126037257307916,0.8880700825039832,1.9810530842460128,1.9810893033790027,-38.04248241900688,-38.04248241900689,467.5029115857313,466.468002841867,9.755128088995534,-2.1844435417592303
1.126591009164617,0.887633570537292,1.9720560085014285,1.972034067647544,-37.39309248736103,-37.39309248736103,229.77026950672075,227.328687720197,9.642656566597854,-2.1852664547258707
1.1271447610213177,0.8871974874761336,1.9630366452776,1.96306170008353,-37.59558631830808,-37.59558631830809,-214.2456981172108,-207.42337593259325,9.733643404979246,-2.1860908842176308
1.1276985128780186,0.8867618326886705,1.9540137311880696,1.953992306395161,-37.58170331854917,-37.581703318549174,440.48371767144255,435.89397416800807,9.747587708316567,-2.1869056234454427
1.1282522647347195,0.8863266055443063,1.9449960771080796,1.9450319285255508,-37.04291151704425,-37.04291151704426,63.0868337242286,59.83423806456141,9.670988089963982,-2.187726129380034
