u,x,v5,c3,e3,v1,v4,c2
0.7132392857142856,1.402054009123366,-1308.212557236172,112.60104358022477,-90799928863.96693,175.33613085918185,4.661160346586257e-12,-12.959565788552936
0.7132357142857143,1.402061029713679,-1315.358003357606,113.21697630583674,225770413.84502545,176.3535705567306,4.348521542851813e-12,-13.03433918589235
0.7132321428571429,1.4020680503743022,-1322.509681424443,113.83345681410947,89023734925.05385,177.37253224271643,4.007461029686965e-12,-13.1092283537796
0.7132285714285714,1.4020750711052357,-1329.6674629156107,114.45047219996673,-80110947102.1747,178.39300071998878,3.382183422218077e-12,-13.18423213941469
0.713225,1.4020820919064811,-1336.8312410535661,115.06801529242455,-12867672702.217113,179.41496085153534,1.5916157281026244e-12,-13.259349393916636
0.7132214285714286,1.4020891127780393,-1344.0008943076527,115.68607404416093,88430880515.51755,180.43839756124356,-1.0800249583553523e-12,-13.334578972359395
0.7132178571428571,1.4020961337199114,-1351.1763051820772,116.3046394520552,-70114320954.54208,181.46329583350723,-9.64917035162216e-12,-13.409919733804145
0.7132142857142857,1.402103154732098,-1358.3573628576992,116.9237020525469,-18490929733.1407,182.48964071420707,2.4016344468691386e-12,-13.485370541296106
0.7132107142857143,1.402110175814601,-1365.5439532433786,117.5432511887941,86643073999.65808,183.5174173106638,7.489120434911456e-12,-13.560930261941849
0.7132071428571428,1.4021171969674209,-1372.7359585563827,118.16327645325771,-66913965933.81832,184.5466107921094,-7.531752999057062e-13,-13.636597766893829
0.7132035714285714,1.4021242181905589,-1379.9332677581488,118.78376982831662,-21491220848.78215,185.57720638980808,4.746425474877469e-12,-13.712371931397684
0.7132,1.4021312394840155,-1387.135765333599,119.40472035098503,91141052247.99454,186.60918939744215,-3.893774191965349e-12,-13.788251634812696
0.7131964285714285,1.402138260847793,-1394.3433464812042,120.02611947970513,-67479437663.69977,187.64254517146847,1.3216094885137863e-12,-13.864235760619067
0.7131928571428571,1.4021452822818914,-1401.555896007962,120.64795701590424,-30912001504.204277,188.67725913101114,5.229594535194337e-12,-13.940323196464306
0.7131892857142856,1.4021523037863122,-1408.7733020584303,121.27022347485126,101228596123.23784,189.71331675859474,2.3305801732931286e-12,-14.016512834171863
0.7131857142857142,1.4021593253610565,-1415.9954561839156,121.89290951910755,-62033240054.30482,190.7507036000303,-1.3358203432289883e-12,-14.092803569767966
0.7131821428571429,1.4021663470061243,-1423.2222448232505,122.51600507734645,-48465615335.793976,191.78940526453496,-9.57811607804615e-12,-14.169194303481163
0.7131785714285714,1.4021733687215183,-1430.453565031907,123.13950219651895,107432900818.46529,192.82940742535072,-1.7905676941154525e-12,-14.245683939800983
0.713175,1.4021803905072387,-1437.6893092301825,123.76339084630888,-46403834957.223656,193.87069581965517,-2.3021584638627246e-12,-14.322271387455658
0.7131714285714286,1.4021874123632867,-1444.9293686758656,124.38766152942037,-65237790495.587875,194.91325624852553,-5.968558980384842e-13,-14.398955559441674
0.7131678571428571,1.4021944342896633,-1452.1736327163142,125.01230570947871,102258974581.90302,195.95707457765886,-3.893774191965349e-12,-14.475735373062435
0.7131642857142857,1.4022014562863696,-1459.4220001015647,125.63731405119256,-27713120818.84392,197.00213673711903,-5.6559201766503975e-12,-14.552609749900057
0.7131607142857143,1.4022084783534066,-1466.6743657756692,126.2626773099928,-71471082794.82463,198.04842872149348,-2.8137492336099967e-12,-14.629577615878134
0.7131571428571428,1.4022155004907757,-1473.9306213658383,126.88838635039588,90716591253.55927,199.09593659015638,9.379164112033322e-12,-14.706637901238082
0.7131535714285714,1.4022225226984772,-1481.1906609973591,127.51443258055929,-17242220679.124092,200.1446464674272,3.183231456205249e-12,-14.78378954057007
0.71315,1.4022295449765128,-1488.4543913742236,128.14080795898371,-69057828827.55888,201.19454454245616,-1.6200374375330284e-12,-14.861031472825744
0.7131464285714285,1.402236567324883,-1495.721699112614,128.76750111961474,84740995563.4789,202.24561706955598,5.6274984672199935e-12,-14.938362641305957
0.7131428571428571,1.40224358974359,-1502.9924873755983,129.39450595038977,-16526671221.554373,203.2978503682242,-4.177991286269389e-12,-15.01578199372625
0.7131392857142856,1.4022506122326337,-1510.266651158216,130.0218124102471,-70308930542.52783,204.35123082314598,7.503331289626658e-12,-15.093288482150001
0.7131357142857142,1.4022576347920153,-1517.5440933319028,130.64941158347347,89311644528.8367,205.40574488430755,-5.286437954055145e-12,-15.17088106306528
0.7131321428571428,1.4022646574217363,-1524.8247158471272,131.27729669318478,-13897164902.793829,206.46137906715626,-1.0089706847793423e-11,-15.24855869735893
0.7131285714285714,1.4022716801217974,-1532.1084135717297,131.90545737631146,-83224284422.78255,207.51811995245026,-5.6843418860808015e-12,-15.326320350318383
0.713125,1.4022787028922,-1539.395085158046,132.53388548914472,94887711752.49992,208.5759541864446,5.684341886080802e-14,-15.404164991688049
0.7131214285714286,1.4022857257329446,-1546.6846425248395,133.16257298522146,1090923467.8995008,209.63486848108084,6.536993168992922e-12,-15.48209159558337
0.7131178571428571,1.402292748644033,-1553.9769764295916,133.79151032351047,-100652119990.14777,210.69484961339123,-3.410605131648481e-13,-15.560099140595412
0.7131142857142857,1.4022997716254657,-1561.2720029224693,134.42069137997623,87890672048.74834,211.75588442622333,-3.240074875066057e-12,-15.638186609734475
0.7131107142857143,1.402306794677244,-1568.5696124460455,135.05010582521277,24857469543.806053,212.8179598279869,-3.0127011996228248e-12,-15.716352990446467
0.7131071428571428,1.402313817799369,-1575.869713224007,135.6797457888033,-107431255790.47363,213.88106279237226,-4.376943252282217e-12,-15.794597274638363
