L,u,x,eig_min,eig_mid,eig_max,tracked_0,tracked_1,tracked_2,tracked0_psi,tracked0_dphi,tracked0_V
6,0.7067029257314328,1.4150217348612315,-0.08004325161209587,20.270509567746142,8200.532773278166,-0.08004325161210091,20.270509567745457,8200.532773278166,0.9963299684056426,-0.08559550076332231,-6.5619263342254e-05
6,0.7066766691672918,1.4150743099787686,-0.07952009138178899,20.225060606358632,8150.186250702569,-0.07952009138179825,20.225060606357367,8150.18625070257,0.9963325178267212,-0.0855658210077433,-6.477914193719176e-05
6,0.7066504126031508,1.415126889003307,-0.07899869217042234,20.17978272049248,8100.216726230614,-0.07899869217042353,20.179782720492316,8100.216726230615,0.9963350771146469,-0.08553601593854335,-6.393990612060837e-05
6,0.7066241560390097,1.415179471935282,-0.07847895696767028,20.134670099418212,8050.611947665884,-0.07847895696767067,20.134670099418166,8050.611947665884,0.9963376470829322,-0.08550607594464232,-6.310146849226892e-05
6,0.7065978994748687,1.4152320587751288,-0.07796089165572732,20.089721882748105,8001.3702156009585,-0.07796089165572824,20.08972188274798,8001.370215600959,0.996340227586074,-0.08547600257930144,-6.226390295081809e-05
6,0.7065716429107276,1.4152846495232838,-0.07744448616524252,20.04493732867616,7952.488242162266,-0.07744448616524989,20.044937328675154,7952.488242162266,0.9963428186687606,-0.08544579517964007,-6.142725591451906e-05
6,0.7065453863465866,1.415337244180182,-0.07692973176507854,20.000316926168058,7903.962913950078,-0.07692973176507979,20.00031692616789,7903.962913950078,0.9963454204155586,-0.08541545261605094,-6.05915728806e-05
6,0.7065191297824456,1.41538984274626,-0.07641661220934338,19.95585689688671,7855.790350534535,-0.07641661220934351,19.95585689688669,7855.790350534537,0.996348032807718,-0.08538497496224595,-5.9756898752101084e-05
6,0.7064928732183046,1.4154424452219527,-0.07590490155906747,19.91154456812548,7807.945955654875,-0.07590490155906272,19.911544568126125,7807.945955654874,0.9963506578939472,-0.08535433815796956,-5.892294453535811e-05
6,0.7064666166541635,1.4154950516076965,-0.07539457269094782,19.867380053122982,7760.425149809287,-0.07539457269094843,19.867380053122897,7760.425149809289,0.9963532959849134,-0.08532353840285264,-5.808972532038654e-05
6,0.7064403600900224,1.4155476619039278,-0.07488586147795599,19.823375048187494,7713.2492217467025,-0.07488586147795312,19.82337504818789,7713.2492217467025,0.9963559448030405,-0.08529260212468155,-5.725767444809053e-05
6,0.7064141035258814,1.4156002761110815,-0.0743789835234585,19.779542478936325,7666.4371304747565,-0.07437898352345326,19.779542478937035,7666.4371304747565,0.9963586023293249,-0.08526155276750784,-5.642718851144678e-05
6,0.7063878469617404,1.415652894229595,-0.07387416493834674,19.735896439428412,7620.008534423776,-0.07387416493834709,19.735896439428362,7620.008534423776,0.9963612664380986,-0.08523041505621576,-5.559867997803632e-05
