r_over_rs,u,f,h,tensor_F_target,tensor_H,a4,eq85_required_A0prime2_v8
1.6582876958602288,0.6030316708592924,0.3939730901402398,0.4377584614977374,0.8273708044999131,0.8273708044999131,0.1717990469664947,-0.06715076014531404
1.6583686540558331,0.6030022320756748,0.3939993961560666,0.4378023925974843,0.8273131092367464,0.8273131092367464,0.1718014218562502,-0.06706738042997515
1.6584496122514376,0.6029727961662003,0.3940256982337552,0.437846306065342,0.8272554538303911,0.8272554538303911,0.1718037986550447,-0.06698418124873816
1.658530570447042,0.602943363130448,0.3940519963748344,0.4378902019036402,0.8271978382961153,0.8271978382961153,0.1718061773699694,-0.06690098027201713
1.6586115286426462,0.6029139329679973,0.3940782905808333,0.4379340801147188,0.8271402626491416,0.8271402626491416,0.1718085580081079,-0.06681795527347648
1.6586924868382504,0.6028845056784273,0.3941045808532805,0.4379779407009288,0.8270827269046487,0.8270827269046487,0.1718109405765356,-0.06673495059005326
1.6587734450338547,0.6028550812613175,0.3941308671937043,0.4380217836646307,0.8270252310777706,0.8270252310777706,0.1718133250823203,-0.06665208229796907
1.658854403229459,0.6028256597162471,0.3941571496036327,0.438065609008196,0.8269677751835967,0.8269677751835967,0.1718157115325214,-0.0665692937287963
1.6589353614250633,0.6027962410427958,0.3941834280845931,0.4381094167340064,0.826910359237172,0.826910359237172,0.1718180999341908,-0.06648660089850948
1.6590163196206675,0.6027668252405431,0.3942097026381128,0.4381532068444533,0.826852983253497,0.826852983253497,0.1718204902943719,-0.06640403556653933
1.6590972778162718,0.6027374123090689,0.3942359732657182,0.4381969793419387,0.8267956472475279,0.8267956472475279,0.1718228826201006,-0.0663214871143798
1.6591782360118763,0.6027080022479526,0.3942622399689363,0.4382407342288756,0.8267383512341759,0.8267383512341759,0.1718252769184046,-0.06623908601782878
1.6592591942074806,0.6026785950567745,0.3942885027492929,0.4382844715076858,0.8266810952283086,0.8266810952283086,0.1718276731963036,-0.06615680978328725
1.6593401524030849,0.6026491907351141,0.3943147616083134,0.4383281911808017,0.8266238792447479,0.8266238792447479,0.1718300714608091,-0.06607453639689793
1.6594211105986891,0.6026197892825518,0.3943410165475237,0.438371893250667,0.8265667032982723,0.8265667032982723,0.1718324717189251,-0.06599241929003094
1.6595020687942934,0.6025903906986674,0.3943672675684486,0.4384155777197348,0.8265095674036153,0.8265095674036153,0.1718348739776472,-0.06591039996504292
1.6595830269898977,0.6025609949830412,0.3943935146726125,0.4384592445904667,0.8264524715754658,0.8264524715754658,0.1718372782439626,-0.06582847739844241
1.6596639851855022,0.6025316021352534,0.3944197578615396,0.4385028938653362,0.8263954158284684,0.8263954158284684,0.1718396845248511,-0.06574661277230456
1.6597449433811065,0.6025022121548844,0.3944459971367537,0.4385465255468273,0.8263384001772238,0.8263384001772238,0.1718420928272842,-0.0656648529142533
1.6598259015767107,0.6024728250415147,0.3944722324997784,0.4385901396374314,0.8262814246362874,0.8262814246362874,0.171844503158225,-0.06558323123671657
1.659906859772315,0.6024434407947247,0.3944984639521365,0.4386337361396526,0.8262244892201706,0.8262244892201706,0.1718469155246291,-0.06550162853496316
1.6599878179679193,0.602414059414095,0.3945246914953511,0.4386773150560048,0.82616759394334,0.82616759394334,0.1718493299334439,-0.06542012750749744
1.6600687761635236,0.6023846808992063,0.3945509151309448,0.4387208763890106,0.8261107388202182,0.8261107388202182,0.1718517463916087,-0.06533879611125847
1.6601497343591278,0.6023553052496393,0.3945771348604392,0.4387644201412027,0.8260539238651833,0.8260539238651833,0.1718541649060541,-0.06525750813221624
1.660230692554732,0.6023259324649749,0.3946033506853559,0.4388079463151232,0.8259971490925683,0.8259971490925683,0.1718565854837031,-0.06517630719697053
1.6603116507503364,0.6022965625447939,0.3946295626072162,0.4388514549133259,0.8259404145166624,0.8259404145166624,0.1718590081314707,-0.06509520324062347
1.6603926089459409,0.6022671954886775,0.3946557706275412,0.4388949459383735,0.8258837201517106,0.8258837201517106,0.1718614328562637,-0.06501419945481768
1.660473567141545,0.6022378312962066,0.3946819747478511,0.4389384193928382,0.8258270660119129,0.8258270660119129,0.1718638596649806,-0.06493332002054468
1.6605545253371494,0.6022084699669622,0.394708174969666,0.438981875279302,0.8257704521114247,0.8257704521114247,0.1718662885645116,-0.06485249116936395
1.6606354835327537,0.602179111500526,0.3947343712945055,0.4390253136003572,0.8257138784643582,0.8257138784643582,0.1718687195617393,-0.06477172859091034
1.660716441728358,0.602149755896479,0.3947605637238895,0.4390687343586054,0.8256573450847796,0.8256573450847796,0.1718711526635375,-0.06469111778449767
1.6607973999239622,0.6021204031544027,0.3947867522593368,0.4391121375566585,0.825600851986712,0.825600851986712,0.1718735878767726,-0.06461062478623675
1.6608783581195663,0.6020910532738787,0.3948129369023654,0.4391555231971368,0.8255443991841332,0.8255443991841332,0.1718760252083017,-0.06453016063114428
1.6609593163151708,0.6020617062544883,0.394839117654494,0.4391988912826721,0.825487986690977,0.825487986690977,0.1718784646649748,-0.06444978289014057
1.6610402745107753,0.6020323620958132,0.3948652945172405,0.4392422418159047,0.8254316145211328,0.8254316145211328,0.1718809062536333,-0.06436953923081298
1.6611212327063796,0.6020030207974353,0.3948914674921223,0.4392855747994847,0.8253752826884455,0.8253752826884455,0.1718833499811101,-0.06428940066043883
1.6612021909019838,0.6019736823589363,0.3949176365806562,0.4393288902360723,0.8253189912067159,0.8253189912067159,0.1718857958542304,-0.06420930280211651
1.661283149097588,0.6019443467798983,0.3949438017843591,0.4393721881283363,0.8252627400897002,0.8252627400897002,0.1718882438798108,-0.0641293660575666
