,u,x,phi,f,h,phiprime,A0,A0prime,X,Fbg_action,Ybg_action,f2,f2X,f2F,f2Y,f2phi,f2phiphi,f3,f3X,f3phi,f3phiX,f4,f4X,f4XX,f4phi,f4phiX,tf4,tf4phi,G2XX_lift,G2Xphi_lift,G2phiphi_lift
2142,6.66241560390097520e-01,1.50095709942574040e+00,7.30947409069904852e-01,3.33758437788004014e-01,3.33764184932842378e-01,-1.15101092327322085e+00,-2.15245014599198370e-01,1.50095709942574018e+00,-2.21089759314307494e-01,1.12645550379585146e+00,-9.96191104850007170e-01,3.26331743316232670e+00,2.95940597896881243e+01,2.88990426832053116e+00,0.00000000000000000e+00,3.83575213880082586e+01,2.51742381237546368e+02,2.65383257002515138e-01,2.14117915039005844e+01,2.50609751500421858e+01,-8.08245453929426532e+01,-1.12780459214020512e+00,3.81422494369326404e-01,-0.00000000000000000e+00,-1.92326717911718736e+00,2.10882023636579996e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.43905275930669063e+02,-8.66079338056045231e+02,-8.88836035514039395e+02
2143,6.66267816954238534e-01,1.50089794907305762e+00,7.31015498525635854e-01,3.33732181543109796e-01,3.33737242702683901e-01,-1.15123927260867465e+00,-2.15333794991609012e-01,1.50089794907305740e+00,-2.21159638150293186e-01,1.12636440819782924e+00,-9.96425379769604214e-01,3.26359843249858095e+00,2.95905134111433838e+01,2.89081958786031068e+00,0.00000000000000000e+00,3.83707626368044785e+01,3.16198373955578802e+02,2.65593951657897009e-01,2.14085571182683196e+01,2.50737254597935753e+01,-8.09462358680250418e+01,-1.12796232395997031e+00,3.81566124718242417e-01,-0.00000000000000000e+00,-1.92687870422996221e+00,2.11014965485791750e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.44541264135304232e+02,-8.66739338570213590e+02,-8.89520871184780276e+02
2144,6.66294073518379548e-01,1.50083880338223552e+00,7.31083596119092460e-01,3.33705925258934111e-01,3.33710343765941719e-01,-1.15146756209707690e+00,-2.15422564888554047e-01,1.50083880338223552e+00,-2.21229525927338411e-01,1.12627346934408457e+00,-9.96659782750122125e-01,3.26388106506526521e+00,2.95869587532363525e+01,2.89173674038595907e+00,0.00000000000000000e+00,3.83850531241129360e+01,3.03453559446767485e+02,2.65805784062473294e-01,2.14053131058784203e+01,2.50869570301678166e+01,-8.10724612595392529e+01,-1.12812034292976682e+00,3.81709873274931888e-01,-0.00000000000000000e+00,-1.93068303036765565e+00,2.11163801924037875e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.45175398696124262e+02,-8.67397413330317136e+02,-8.90203706606746778e+02
2145,6.66320330082520562e-01,1.50077966235272275e+00,7.31151701845235591e-01,3.33679668938042573e-01,3.33683488177815180e-01,-1.15169579154354618e+00,-2.15511324291688094e-01,1.50077966235272275e+00,-2.21299422628972398e-01,1.12618268741047944e+00,-9.96894313994734382e-01,3.26416530281045780e+00,2.95833959881301638e+01,2.89265570103895042e+00,0.00000000000000000e+00,3.83987296372141174e+01,3.06442010694724900e+02,2.66018740859906511e-01,2.14020595712010930e+01,2.50998922163227043e+01,-8.11963251220063711e+01,-1.12827864377266818e+00,3.81853733810536888e-01,-0.00000000000000000e+00,-1.93437733974988024e+00,2.11300351205952808e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.45807678999944073e+02,-8.68053384186855851e+02,-8.90884176754208625e+02
2146,6.66346586646661687e-01,1.50072052598396821e+00,7.31219815699014952e-01,3.33653412583004405e-01,3.33656675993527774e-01,-1.15192396075245029e+00,-2.15600073202665249e-01,1.50072052598396821e+00,-2.21369328238478408e-01,1.12609206257295513e+00,-9.97128973705830646e-01,3.26445116106826783e+00,2.95798250382217276e+01,2.89357648342524953e+00,0.00000000000000000e+00,3.84129941388762859e+01,3.02039654552259549e+02,2.66232828885514361e-01,2.13987964604771683e+01,2.51130954293750257e+01,-8.13223824198415031e+01,-1.12843722913072608e+00,3.81997707342608295e-01,-4.17560231894825970e-14,-1.93817930222626056e+00,2.11445703457473755e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.46438104488145996e+02,-8.68707506105144830e+02,-8.91562805551825136e+02
2147,6.66372843210802701e-01,1.50066139427542145e+00,7.31287937675372257e-01,3.33627156196390884e-01,3.33629907268323589e-01,-1.15215206957376504e+00,-2.15688811623138410e-01,1.50066139427542145e+00,-2.21439242756710508e-01,1.12600159500752439e+00,-9.97363762165257683e-01,3.26473865251009787e+00,2.95762458436658520e+01,2.89449909883901224e+00,0.00000000000000000e+00,3.84265148566214521e+01,3.06410188559899098e+02,2.66448053796932260e-01,2.13955237318175691e+01,2.51259373686605620e+01,-8.14458280561821653e+01,-1.12859610116306563e+00,3.82141794705384175e-01,2.08689618811798624e-14,-1.94184816949111294e+00,2.11574094743860108e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.47066674656375426e+02,-8.69359539500521009e+02,-8.92239101753298200e+02
2148,6.66399099774943715e-01,1.50060226722653112e+00,7.31356067769237450e-01,3.33600899780776616e-01,3.33603182057474579e-01,-1.15238011776269200e+00,-2.15777539554761616e-01,1.50060226722653112e+00,-2.21509166148141701e-01,1.12591128489029013e+00,-9.97598679491323970e-01,3.26502777890662532e+00,2.95726583652357959e+01,2.89542354886202125e+00,0.00000000000000000e+00,3.84428702620771077e+01,3.83982318641620395e+02,2.66664416078352562e-01,2.13922413465594232e+01,2.51401085651831053e+01,-8.15809216816166156e+01,-1.12875526004214621e+00,3.82285994440540178e-01,-0.00000000000000000e+00,-1.94603446177192430e+00,2.11757828876410503e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.47693389054261957e+02,-8.70009507243838698e+02,-8.92913112769616873e+02
2149,6.66425356339084729e-01,1.50054314483674700e+00,7.31424205975531150e-01,3.33574643338738708e-01,3.33576500416270794e-01,-1.15260810517063939e+00,-2.15866256999187017e-01,1.50054314483674700e+00,-2.21579098414263403e-01,1.12582113239741699e+00,-9.97833725969378915e-01,3.26531889094812433e+00,2.95690604297890687e+01,2.89635014500376053e+00,0.00000000000000000e+00,3.84640932050843034e+01,4.07538071530852903e+02,2.66882081140183969e-01,2.13889479110587146e+01,2.51565726342665918e+01,-8.17355045810659959e+01,-1.12891476937945856e+00,3.82430376170697084e-01,-2.08508759336918115e-14,-1.95110677816585776e+00,2.12039385771252809e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.48318247285111397e+02,-8.70657563362633596e+02,-8.93585155177956494e+02
2150,6.66451612903225743e-01,1.50048402710551798e+00,7.31492352289163761e-01,3.33548386872857705e-01,3.33549862400030706e-01,-1.15283603159006809e+00,-2.15954963958067958e-01,1.50048402710551776e+00,-2.21649039533953790e-01,1.12573113770516242e+00,-9.98068901783257245e-01,3.26561208130612268e+00,2.95654514586666011e+01,2.89727896969616783e+00,0.00000000000000000e+00,3.84824527341184677e+01,3.23380382533295233e+02,2.67101092656588435e-01,2.13856430507857915e+01,2.51716773409935719e+01,-8.18786163324318181e+01,-1.12907464584050921e+00,3.82574958316491409e-01,-0.00000000000000000e+00,-1.95565959345837714e+00,2.12263301219255851e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.48941249005610530e+02,-8.71303605676967663e+02,-8.94255019596376655e+02
2151,6.66477869467366868e-01,1.50042491403229339e+00,7.31560506705036473e-01,3.33522130385715709e-01,3.33523268064092493e-01,-1.15306389685480482e+00,-2.16043660433056867e-01,1.50042491403229317e+00,-2.21718989502036307e-01,1.12564130098985404e+00,-9.98304207188911774e-01,3.26590696801610081e+00,2.95618338707493535e+01,2.89820968368332110e+00,0.00000000000000000e+00,3.84945713831142413e+01,2.31348890622039903e+02,2.67321270068875849e-01,2.13823283164120532e+01,2.51838277916471540e+01,-8.19966438351249280e+01,-1.12923481976102758e+00,3.82719663295105594e-01,-0.00000000000000000e+00,-1.95907841014523032e+00,2.12360745245009586e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.49562393925528568e+02,-8.71947653223565908e+02,-8.94922745401946713e+02
2152,6.66504126031507882e-01,1.50036580561652322e+00,7.31628669218039485e-01,3.33495873879898819e-01,3.33496717463818704e-01,-1.15329170074978915e+00,-2.16132346425805005e-01,1.50036580561652277e+00,-2.21788948294579014e-01,1.12555162242789675e+00,-9.98539642358161283e-01,3.26620318531763543e+00,2.95582099759584054e+01,2.89914196204545105e+00,0.00000000000000000e+00,3.85011690444375816e+01,1.60677471909538923e+02,2.67542440556204020e-01,2.13790051874348208e+01,2.51933672568378171e+01,-8.20919345210500353e+01,-1.12939522443862650e+00,3.82864416753279480e-01,-0.00000000000000000e+00,-1.96149435824494978e+00,2.12347422036478228e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.50181681807405312e+02,-8.72589601307387625e+02,-8.95588117931564057e+02
2153,6.66530382595648896e-01,1.50030670185765658e+00,7.31696839823052558e-01,3.33469617357995574e-01,3.33470210654595312e-01,-1.15351944308924192e+00,-2.16221021937964775e-01,1.50030670185765658e+00,-2.21858915898951486e-01,1.12546210219577514e+00,-9.98775207514038477e-01,3.26650034942567791e+00,2.95545822448665305e+01,2.90007546371671943e+00,0.00000000000000000e+00,3.85030043322325994e+01,8.53438737996760608e+01,2.67764422906087152e-01,2.13756752574892595e+01,2.52006507210004358e+01,-8.21681493493582309e+01,-1.12955578987569361e+00,3.83009141021205590e-01,-2.08147578541950505e-14,-1.96304496756606728e+00,2.12235578400236369e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.50799112466262500e+02,-8.73229573860636492e+02,-8.96251391770305986e+02
2154,6.66556639159789910e-01,1.50024760275514368e+00,7.31765018514946464e-01,3.33443360822597512e-01,3.33443747691830994e-01,-1.15374712369478050e+00,-2.16309686971186688e-01,1.50024760275514368e+00,-2.21928892305411296e-01,1.12537274047004754e+00,-9.99010902892891073e-01,3.26679812532638225e+00,2.95509527387683022e+01,2.90100989085819494e+00,0.00000000000000000e+00,3.84979708576682498e+01,-5.52761381954500237e+01,2.67987058723277494e-01,2.13723398313530915e+01,2.52046963599908054e+01,-8.22171072809552896e+01,-1.12971645498453377e+00,3.83153766830593379e-01,2.08057395269256044e-14,-1.96334447219721864e+00,2.11987570283109150e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.51414685769288781e+02,-8.73867728151158303e+02,-8.96912889885240475e+02
2155,6.66582895723930924e-01,1.50018850830843342e+00,7.31833205288582644e-01,3.33417104276298004e-01,3.33417328630957077e-01,-1.15397474240574160e+00,-2.16398341527123089e-01,1.50018850830843364e+00,-2.21998877511078413e-01,1.12528353742735177e+00,-9.99246728762270719e-01,3.26709591590475990e+00,2.95473252365054506e+01,2.90194471262355647e+00,0.00000000000000000e+00,3.84838659975510424e+01,-1.24236766886360456e+02,2.68210067691986354e-01,2.13690013507134395e+01,2.52044963584122925e+01,-8.22284182007547173e+01,-1.12987711075774722e+00,3.83298181050027775e-01,2.07967256682776814e-14,-1.96198984144548239e+00,2.11576349924439722e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.52028401635535147e+02,-8.74503650079710269e+02,-8.97571762320042467e+02
2156,6.66609152288071938e-01,1.50012941851697645e+00,7.31901400138810554e-01,3.33390847721694583e-01,3.33390953527428702e-01,-1.15420229895455706e+00,-2.16486985607423438e-01,1.50012941851697623e+00,-2.22068871471983287e-01,1.12519449324440113e+00,-9.99482685205097088e-01,3.26739340993744554e+00,2.95437017363468399e+01,2.90287965206821275e+00,0.00000000000000000e+00,3.84726906088872909e+01,1.89542804912347123e+01,2.68433305304657255e-01,2.13656611282554785e+01,2.52056869266484114e+01,-8.22517057798274749e+01,-1.13003770007815696e+00,3.83442332177024225e-01,-4.15754325583467999e-14,-1.96116660159514877e+00,2.11227401749529164e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.52640260035606502e+02,-8.75137574584664776e+02,-8.98228491366273261e+02
2157,6.66635408852213063e-01,1.50007033338022233e+00,7.31969603060470653e-01,3.33364591161386781e-01,3.33364622436722990e-01,-1.15442979322628769e+00,-2.16575619213738690e-01,1.50007033338022233e+00,-2.22138874202922304e-01,1.12510560809798621e+00,-9.99718772569123892e-01,3.26769127955531991e+00,2.95400779657224959e+01,2.90381530618175043e+00,0.00000000000000000e+00,3.84746352075739537e+01,2.22015268196430583e+02,2.68657087170340980e-01,2.13623163872020250e+01,2.52130274183245433e+01,-8.23288955364355246e+01,-1.13019834526500240e+00,3.83586346364671316e-01,4.15574227045540201e-14,-1.96273507903257949e+00,2.11120896537435554e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.53250260991355049e+02,-8.75769617904247411e+02,-8.98883315608997123e+02
2158,6.66661665416354077e-01,1.50001125289762127e+00,7.32037814048392410e-01,3.33338334597977404e-01,3.33338335414341380e-01,-1.15465722498808154e+00,-2.16664242347718611e-01,1.50001125289762105e+00,-2.22208885673365497e-01,1.12501688216497397e+00,-9.99954990998411231e-01,3.26799038987943691e+00,2.95364484924235668e+01,2.90475244367552898e+00,0.00000000000000000e+00,3.84889802323489647e+01,3.90746732042048279e+02,2.68881818733497480e-01,2.13589636075592111e+01,2.52261740683012512e+01,-8.24565850705741212e+01,-1.13035920389827838e+00,3.83730382907902290e-01,-0.00000000000000000e+00,-1.96656600111273860e+00,2.11243252827908323e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.53858404575557643e+02,-8.76399599501715443e+02,-8.99535864366842361e+02
2159,6.66687921980495091e-01,1.49995217706862327e+00,7.32106033097397191e-01,3.33312078034071702e-01,3.33312092515806402e-01,-1.15488459408662569e+00,-2.16752855011013074e-01,1.49995217706862305e+00,-2.22278905883432687e-01,1.12492831562230577e+00,-1.00019134077527583e+00,3.26829157600577691e+00,2.95328080642009780e+01,2.90569180680414263e+00,0.00000000000000000e+00,3.85152676821717321e+01,5.77823773655412083e+02,2.69107891283747624e-01,2.13555993842045098e+01,2.52449098487562971e+01,-8.26330009206993026e+01,-1.13052042806568998e+00,3.83874596020419290e-01,4.15214297538661623e-14,-1.97257601626855150e+00,2.11586402541154195e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.54464690911620096e+02,-8.77027584013234218e+02,-9.00186270189190054e+02
2160,6.66714178544636105e-01,1.49989310589267832e+00,7.32174260202294591e-01,3.33285821472277588e-01,3.33285893796664123e-01,-1.15511190028871646e+00,-2.16841457205271787e-01,1.49989310589267832e+00,-2.22348934802537007e-01,1.12483990864700067e+00,-1.00042782204417446e+00,3.26859568002548873e+00,2.95291513904440635e+01,2.90663414429378708e+00,0.00000000000000000e+00,3.85547326190498794e+01,7.63105734783102434e+02,2.69335699239302839e-01,2.13522202891796091e+01,2.52698126972442303e+01,-8.28635351489379275e+01,-1.13068217113745617e+00,3.84019141182481594e-01,-0.00000000000000000e+00,-1.98099122143263195e+00,2.12175479746740248e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.55069120173251918e+02,-8.77653447147601696e+02,-9.00834277741192182e+02
2161,6.66740435108777119e-01,1.49983403936923709e+00,7.32242495357883882e-01,3.33259564915206807e-01,3.33259739312483927e-01,-1.15533914343008703e+00,-2.16930048932143238e-01,1.49983403936923709e+00,-2.22418972426667694e-01,1.12475166141615301e+00,-1.00066443506947200e+00,3.26890351732589002e+00,2.95254733241227498e+01,2.90758018133619212e+00,0.00000000000000000e+00,3.86024841119402709e+01,7.79076246011856142e+02,2.69565624153936312e-01,2.13488229795641331e+01,2.52985646701075488e+01,-8.31276827193588730e+01,-1.13084458162879931e+00,3.84164167987450511e-01,-0.00000000000000000e+00,-1.99092159255358592e+00,2.12906488632835478e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.55671692584154357e+02,-8.78277532674874010e+02,-9.01480592482730799e+02
2162,6.66766691672918244e-01,1.49977497749774979e+00,7.32310738558956342e-01,3.33233308365472214e-01,3.33233629118856178e-01,-1.15556632333418907e+00,-2.17018630193276413e-01,1.49977497749774957e+00,-2.22489018747130896e-01,1.12466357410693152e+00,-1.00090118009476936e+00,3.26921519980702735e+00,2.95217732456279052e+01,2.90853001784735854e+00,0.00000000000000000e+00,3.86444943421902423e+01,6.37965841712160341e+02,2.69797715664824911e-01,2.13454070411992305e+01,2.53245806308691392e+01,-8.33686209858541503e+01,-1.13100768008706032e+00,3.84309684275644492e-01,2.07337535598090103e-14,-1.99981377038389052e+00,2.13515688584982977e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.56272408417706174e+02,-8.78899344426371840e+02,-9.02124195570579900e+02
2163,6.66792948237059258e-01,1.49971592027766687e+00,7.32378989800290814e-01,3.33207051825691380e-01,3.33207563271395391e-01,-1.15579343974634363e+00,-2.17107200990319743e-01,1.49971592027766687e+00,-2.22559073725187490e-01,1.12457564689658107e+00,-1.00113805722882643e+00,3.26953007936031481e+00,2.95180552023708529e+01,2.90948307797197225e+00,0.00000000000000000e+00,3.86772461397634331e+01,5.19941859152215898e+02,2.70031669344772185e-01,2.13419750790812266e+01,2.53462655581491560e+01,-8.35720700289099909e+01,-1.13117134818950693e+00,3.84455567210281624e-01,-0.00000000000000000e+00,-2.00701632631186744e+00,2.13962105830651073e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.56871267996635879e+02,-8.79519273915225881e+02,-9.02765890373398520e+02
2164,6.66819204801200272e-01,1.49965686770843898e+00,7.32447249076656259e-01,3.33180795298483490e-01,3.33181541825739003e-01,-1.15602049256579109e+00,-2.17195761324921133e-01,1.49965686770843876e+00,-2.22629137381413600e-01,1.12448787996242539e+00,-1.00137506684755739e+00,3.26984769282708054e+00,2.95143221387520427e+01,2.91043895010368248e+00,0.00000000000000000e+00,3.87034151184385138e+01,4.32525288834303865e+02,2.70267269981713354e-01,2.13385290239355996e+01,2.53648905911060680e+01,-8.37480975076878735e+01,-1.13133550096673097e+00,3.84601741204364078e-01,-0.00000000000000000e+00,-2.01301453529623675e+00,2.14303227734630974e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.57468271692718190e+02,-8.80137324803785077e+02,-9.03405684018549550e+02
2165,6.66845461365341285e-01,1.49959781978951634e+00,7.32515516382813758e-01,3.33154538786470389e-01,3.33155564837544105e-01,-1.15624748153600510e+00,-2.17284311198728985e-01,1.49959781978951656e+00,-2.22699209676437498e-01,1.12440027348185523e+00,-1.00161220905751747e+00,3.27016753832187046e+00,2.95105772275192777e+01,2.91139718809141312e+00,0.00000000000000000e+00,3.87227692754956223e+01,3.14427852376997976e+02,2.70504284118082250e-01,2.13350709499364797e+01,2.53803383090213899e+01,-8.38961039957174677e+01,-1.13150004643024404e+00,3.84748122340563381e-01,-6.21204967206175615e-14,-2.01776979685753810e+00,2.14531186025460485e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.58063419926444112e+02,-8.80753071073218507e+02,-9.04042701495658321e+02
2166,6.66871717929482299e-01,1.49953877652035050e+00,7.32583791713511401e-01,3.33128282292277977e-01,3.33129632362494099e-01,-1.15647440646970900e+00,-2.17372850613389512e-01,1.49953877652035050e+00,-2.22769290597598396e-01,1.12431282763234464e+00,-1.00184948408574925e+00,3.27048914931350376e+00,2.95068234145117643e+01,2.91235737709498110e+00,0.00000000000000000e+00,3.87333977381119894e+01,1.85250108345067957e+02,2.70742494984320015e-01,2.13316027831209993e+01,2.53917245855891522e+01,-8.40085611536722467e+01,-1.13166489903358558e+00,3.84894633467517622e-01,-0.00000000000000000e+00,-2.02092933508910644e+00,2.14612524346107492e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.58656713166702730e+02,-8.81366977468772461e+02,-9.04677896370941539e+02
